Order,Flag_classifyL1,Flag_classifyL2,MedCodeID,Term,Flag_L1_L2,Notes
901,Cancer,Connective tissue,a825771000006119,Kaposi's sarcoma associated with AIDS,L1:Cancer_L2:Connective tissue,A789500
902,Cancer,Connective tissue,a729331000006116,"Malignant neoplasm of bone, connective tissue, skin and breast",L1:Cancer_L2:Connective tissue,B3...00
903,Cancer,Connective tissue,a380094018,"Carcinoma of bone, connective tissue, skin and breast",L1:Cancer_L2:Connective tissue,B3...11
904,Cancer,Connective tissue,a720571000006116,"Malignant neoplasm, overlap lesion connective & soft tissue",L1:Cancer_L2:Connective tissue,B317.00
905,Cancer,Connective tissue,a173944012,Kaposi's sarcoma of skin,L1:Cancer_L2:Connective tissue,B33z000
906,Cancer,Connective tissue,a729351000006111,"Malig neop of bone, connective tissue, skin and breast OS",L1:Cancer_L2:Connective tissue,B3y..00
907,Cancer,Connective tissue,a729341000006114,"Malig neop of bone, connective tissue, skin and breast NOS",L1:Cancer_L2:Connective tissue,B3z..00
908,Cancer,Connective tissue,a755631000006110,Kaposi's sarcoma of multiple organs,L1:Cancer_L2:Connective tissue,B592X00
909,Cancer,Connective tissue,a755671000006113,"Kaposi's sarcoma, unspecified",L1:Cancer_L2:Connective tissue,B59zX00
910,Cancer,Connective tissue,a173950019,Kaposi's sarcoma of lymph nodes,L1:Cancer_L2:Connective tissue,B6z0.00
911,Cancer,Connective tissue,a309471000006118,[M]Granular cell carcinoma,L1:Cancer_L2:Connective tissue,BB5b.00
912,Cancer,Connective tissue,a304651000006112,Adenocarcinoma with squamous metaplasia,L1:Cancer_L2:Connective tissue,BBB2.00
913,Cancer,Connective tissue,a304491000006116,[M]Adenoacanthoma,L1:Cancer_L2:Connective tissue,BBB2.11
914,Cancer,Connective tissue,a304631000006117,[M]Adenocarcinoma with cartilaginous and osseous metaplasia,L1:Cancer_L2:Connective tissue,BBB3.00
915,Cancer,Connective tissue,a304641000006110,[M]Adenocarcinoma with spindle cell metaplasia,L1:Cancer_L2:Connective tissue,BBB4.00
916,Cancer,Connective tissue,a304621000006115,[M]Adenocarcinoma with apocrine metaplasia,L1:Cancer_L2:Connective tissue,BBB5.00
917,Cancer,Connective tissue,a317611000006119,Malignant thymoma,L1:Cancer_L2:Connective tissue,BBB6100
918,Cancer,Connective tissue,a291622017,Sarcoma - category,L1:Cancer_L2:Connective tissue,BBF1.00
919,Cancer,Connective tissue,a291623010,Sarcomatosis,L1:Cancer_L2:Connective tissue,BBF2.00
920,Cancer,Connective tissue,a1231237017,[M]Fibrosarcoma NOS,L1:Cancer_L2:Connective tissue,BBG1.00
921,Cancer,Connective tissue,a308641000006117,Fibromyxosarcoma,L1:Cancer_L2:Connective tissue,BBG3.00
922,Cancer,Connective tissue,a310281000006113,Infantile fibrosarcoma,L1:Cancer_L2:Connective tissue,BBG8.00
923,Cancer,Connective tissue,a307251000006119,[M]Congenital fibrosarcoma,L1:Cancer_L2:Connective tissue,BBG8.11
924,Cancer,Connective tissue,a308671000006113,Malignant fibrous histiocytoma,L1:Cancer_L2:Connective tissue,BBGF.00
925,Cancer,Connective tissue,a308731000006118,Malignant fibroxanthoma,L1:Cancer_L2:Connective tissue,BBGJ.00
926,Cancer,Connective tissue,a376870016,[M]Fibroxanthosarcoma,L1:Cancer_L2:Connective tissue,BBGJ.11
927,Cancer,Connective tissue,a1232355013,[M] Pigmented dermatofibrosarcoma protuberans,L1:Cancer_L2:Connective tissue,BBGP.00
